from_state,to_state
00000000000000011101001100111110111111110,11000001000000011111011100111110111111110
11000001000000011111011100111110111111110,11000001000000011110010110111110111111111
11000001000000011110010110111110111111111,11010000000000011110100110111111111111110
11010000000000011110100110111111111111110,11000001000000011110100110011100111111110
11000001000000011110100110011100111111110,00000000000000011100000110011110111111110
00000000000000011100000110011110111111110,01000000000000011101001100111110111111110
01000000000000011101001100111110111111110,11000001000000011111010110111110111111110
11000001000000011111010110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
10110100011001011010001000010110010011101,01010100000010111100010010110001111101010
01010100000010111100010010110001111101010,10001000010100001111100110101100011110110
10001000010100001111100110101100011110110,10000001100000111110001000011110111111100
10000001100000111110001000011110111111100,01001000000010011100010100111110111111111
01001000000010011100010100111110111111111,11010010010100011111100110111111111111111
11010010010100011111100110111111111111111,11010000100000111110000111011101111111110
11010000100000111110000111011101111111110,00001000000000011100000110111100111111110
00001000000000011100000110111100111111110,10000001000000011111101100111110111111110
10000001000000011111101100111110111111110,11000001000000011110011100011110111111110
11000001000000011110011100011110111111110,01000000000000011100010110111110111111111
01000000000000011100010110111110111111111,11010010000000011111100110111111111111110
11010010000000011111100110111111111111110,11000001000000011110000111011100111111110
11000001000000011110000111011100111111110,00000000000000011100000110111110111111110
00000000000000011100000110111110111111110,11000001000000011111101100111110111111110
11000001000000011111101100111110111111110,11000001000000011110010110011110111111110
11000001000000011110010110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01101011111010011110010110111001111011010,10000001000000111101100110101100111111110
10000001000000111101100110101100111111110,10001001000000011110001100011110111111110
10001001000000011110001100011110111111110,01000000000000011100011100111110111111110
01000000000000011100011100111110111111110,11000001000000011111110110111110111111111
11000001000000011111110110111110111111111,11010000000000011110000110011111111111110
11010000000000011110000110011111111111110,01000000000000011100000110111100111111110
01000000000000011100000110111100111111110,10000001000000011111100110111110111111110
10000001000000011111100110111110111111110,11000001000000011110001100011110111111110
11000001000000011110001100011110111111110,01000000000000011100010110111110111111110
01000000000000011100010110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11010111001101011110010000111000110100010,10000000100000001110100110101100011100101
10000000100000001110100110101100011100101,10010100000000001110101010011111011110100
10010100000000001110101010011111011110100,01000000000000011100010000011100111111100
01000000000000011100010000011100111111100,00000000000010011101000110111110111111111
00000000000010011101000110111110111111111,11010110010100011111001110111111111111110
11010110010100011111001110111111111111110,11000000100000111110010111111100111111110
11000000100000111110010111111100111111110,10001001000000011100100110111110111111110
10001001000000011100100110111110111111110,11000001000000011110101100011110111111110
11000001000000011110101100011110111111110,01000000000000011100010110011110111111110
01000000000000011100010110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
00111101100101101010001000010001010100110,00001000100000001101010000110000011100101
00001000100000001101010000110000011100101,10010110000001001111000010111101011110101
10010110000001001111000010111101011110101,10010100000000011110000011111101111111100
10010100000000011110000011111101111111100,10000000000010011100100100111100111111110
10000000000010011100100100111100111111110,10000001010100011110101100011110111111110
10000001010100011110101100011110111111110,01000000100000111100011100011110111111110
01000000100000111100011100011110111111110,01001000000000011101010110111110111111111
01001000000000011101010110111110111111111,11010010000000011111000110111111111111110
11010010000000011111000110111111111111110,11000001000000011110000111111100111111110
11000001000000011110000111111100111111110,10000001000000011100100110111110111111110
10000001000000011100100110111110111111110,11000001000000011110101100011110111111110
11000001000000011110101100011110111111110,01000000000000011100010110011110111111110
01000000000000011100010110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
11011100100000111101110111001000010111100,00001000000010011100000010011100111101110
00001000000010011100000010011100111101110,00000000010100001101000100111110011110110
00000000010100001101000100111110011110110,11000001101001111111001000111110111111100
11000001101001111111001000111110111111100,11001001000010011110010110111110111111111
11001001000010011110010110111110111111111,11010000000000011110100110111111111111110
11010000000000011110100110111111111111110,11000001000000011110100110011100111111110
11000001000000011110100110011100111111110,00000000000000011100000110011110111111110
00000000000000011100000110011110111111110,01000000000000011101001100111110111111110
01000000000000011101001100111110111111110,11000001000000011111010110111110111111110
11000001000000011111010110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
01101001000010011110100110000010010001001,01010000000010001101000010001101011100010
01010000000010001101000010001101011100010,00000000010100001101000010101100011110100
00000000010100001101000010101100011110100,10000001101001111110000000111110111111100
10000001101001111110000000111110111111100,11001001000010011110100100111110111111111
11001001000010011110100100111110111111111,11010000000000011110100110011111111111110
11010000000000011110100110011111111111110,01000000000000011100000110011100111111110
01000000000000011100000110011100111111110,00000000000000011101000110111110111111110
00000000000000011101000110111110111111110,11000001000000011111001100111110111111110
11000001000000011111001100111110111111110,11000001000000011110010110111110111111110
11000001000000011110010110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11011000110010111000001101010100011010111,00011010011100111100010010110001111111001
00011010011100111100010010110001111111001,10011110111011111101100111101101111111110
10011110111011111101100111101101111111110,10101000011101111100001101011100111111110
10101000011101111100001101011100111111110,00001000111101111100011100111110111111111
00001000111101111100011100111110111111111,11011110111001111101111110111111111111111
11011110111001111101111110111111111111111,11011010011000111100010111011101111111110
11011010011000111100010111011101111111110,00001000011000111100000111111100111111110
00001000011000111100000111111100111111110,10001001011001111101101100111110111111110
10001001011001111101101100111110111111110,11001001011001111100011100011110111111111
11001001011001111100011100011110111111111,01011000011000111100010110111111111111111
01011000011000111100010110111111111111111,11011010011000111101100110111101111111110
11011010011000111101100110111101111111110,10001001011000111100000111011100111111110
10001001011000111100000111011100111111110,00001000011001111100001100111110111111110
00001000011001111100001100111110111111110,11001001011001111101111100111110111111111
11001001011001111101111100111110111111111,11011000011000111100010110011111111111111
11011000011000111100010110011111111111111,01011010011000111100000110111101111111110
01011010011000111100000110111101111111110,10001001011000111101100111111100111111110
10001001011000111101100111111100111111110,10001001011001111100001100011110111111110
10001001011001111100001100011110111111110,01001000011001111100011100111110111111111
01001000011001111100011100111110111111111,11011010011000111101110110111111111111111
11011010011000111101110110111111111111111,11011010011000111100000111011101111111110
11011010011000111100000111011101111111110,00001000011000111100000111111100111111110
01000101101000111111011000001000111101100,00001000000010001101010110111100011110111
00001000000010001101010110111100011110111,10010110010100011111001010111111111111100
10010110010100011111001010111111111111100,11000000100010111110010101111100111111110
11000000100010111110010101111100111111110,10001001000000011100100110111110111111111
10001001000000011100100110111110111111111,11010100000000011110101110011111111111110
11010100000000011110101110011111111111110,01000000000000011100010110011100111111110
01000000000000011100010110011100111111110,00000000000000011101000110111110111111110
00000000000000011101000110111110111111110,11000001000000011111001100111110111111110
11000001000000011111001100111110111111110,11000001000000011110010110111110111111110
11000001000000011110010110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11111101101001011001101100010111111001011,01010000010100001100010110000001011110110
01010000010100001100010110000001011110110,00000000101000111101000010111100111111100
00000000101000111101000010111100111111100,10001001010011011111000100111110111111110
10001001010011011111000100111110111111110,11000001000000111110001100111110111111110
11000001000000111110001100111110111111110,11001001000000011110110110111110111111111
11001001000000011110110110111110111111111,11010000000000011110100110011111111111110
11010000000000011110100110011111111111110,01000000000000011100000110011100111111110
01000000000000011100000110011100111111110,00000000000000011101000110111110111111110
00000000000000011101000110111110111111110,11000001000000011111001100111110111111110
11000001000000011111001100111110111111110,11000001000000011110010110111110111111110
11000001000000011110010110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
01110101101100111100010111001100111000000,00001000110110001101000110101110011110100
00001000110110001101000110101110011110100,11000001111101111110001000111110111111100
11000001111101111110001000111110111111100,11001001100010111100110110111110111111111
11001001100010111100110110111110111111111,11011000010100011110100110011111111111110
11011000010100011110100110011111111111110,01000000100000111100000110011100111111110
01000000100000111100000110011100111111110,00001000000000011101000110111110111111110
00001000000000011101000110111110111111110,11000001000000011111001100111110111111110
11000001000000011111001100111110111111110,11000001000000011110010110111110111111110
11000001000000011110010110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
01000001011100011101111100000000110000000,00000000111010101101010110001100011100101
00000000111010101101010110001100011100101,00011110011111101100001010111111011110100
00011110011111101100001010111111011110100,11001000111111111101110001111100111111100
11001000111111111101110001111100111111100,10001001111110111100000110011110111111111
10001001111110111100000110011110111111111,01011100111101111100001110111111111111110
01011100111101111100001110111111111111110,11001000111000111101110110111100111111110
11001000111000111101110110111100111111110,10001001011000111100000110011110111111110
10001001011000111100000110011110111111110,01001000011001111100001100111110111111110
01001000011001111100001100111110111111110,11001001011000111101110110111110111111111
11001001011000111101110110111110111111111,11011000011000111100000110011111111111110
11011000011000111100000110011111111111110,01001000011000111100000110111100111111110
01001000011000111100000110111100111111110,10001001011000111101100110111110111111110
10001001011000111101100110111110111111110,11001001011001111100001100011110111111110
11001001011001111100001100011110111111110,01001000011000111100010110111110111111111
01001000011000111100010110111110111111111,11011010011000111101100110111111111111110
11011010011000111101100110111111111111110,11001001011000111100000111011100111111110
11001001011000111100000111011100111111110,00001000011000111100000110111110111111110
00001000011000111100000110111110111111110,11001001011001111101101100111110111111110
11001001011001111101101100111110111111110,11001001011000111100010110011110111111111
11001001011000111100010110011110111111111,01011000011000111100000110111111111111110
01011000011000111100000110111111111111110,11001001011000111101100110111100111111110
11001001011000111101100110111100111111110,10001001011000111100000110011110111111110
00001101001100001100000111100010010001000,11000000110010001100101000101100011100010
11000000110010001100101000101100011100010,10000001011100101110110010001110011110100
10000001011100101110110010001110011110100,01001000100010111100000000011110111111100
01001000100010111100000000011110111111100,01001000010110011101000110111110111111111
01001000010110011101000110111110111111111,11010010111100111111000110111111111111110
11010010111100111111000110111111111111110,11001001100000111100000111111100111111110
11001001100000111100000111111100111111110,10001001000000011100100110111110111111110
10001001000000011100100110111110111111110,11000001000000011110101100011110111111110
11000001000000011110101100011110111111110,01000000000000011100010110011110111111110
01000000000000011100010110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01001000001110111110111010110111110011111,11011010100000011111110110011101111101110
11011010100000011111110110011101111101110,00000000000000001100000111011100011110110
00000000000000001100000111011100011110110,00000000000000011101001000111110111111100
00000000000000011101001000111110111111100,11000001000010011111010100111110111111110
11000001000010011111010100111110111111110,11000001000000011110000110111110111111111
11000001000000011110000110111110111111111,11010000000000011110100110111111111111110
11010000000000011110100110111111111111110,11000001000000011110100110011100111111110
11000001000000011110100110011100111111110,00000000000000011100000110011110111111110
00000000000000011100000110011110111111110,01000000000000011101001100111110111111110
01000000000000011101001100111110111111110,11000001000000011111010110111110111111110
11000001000000011111010110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000000000100001100001110110110111111001,11010000100000011110110110101101111111110
11010000100000011110110110101101111111110,10000001000000011110100110011100111111110
10000001000000011110100110011100111111110,00000000000000011100001100011110111111110
00000000000000011100001100011110111111110,01000000000000011101011100111110111111110
01000000000000011101011100111110111111110,11000001000000011111010110111110111111111
11000001000000011111010110111110111111111,11010000000000011110000110111111111111110
11010000000000011110000110111111111111110,11000001000000011110100110111100111111110
11000001000000011110100110111100111111110,10000001000000011110100110011110111111110
10000001000000011110100110011110111111110,01000000000000011100001100011110111111110
01000000000000011100001100011110111111110,01000000000000011101010110111110111111110
01000000000000011101010110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
01111111001010001101110011110000011111111,10010000010100011101000010011101111111110
10010000010100011101000010011101111111110,00000000101001111100000100111100111111110
00000000101001111100000100111100111111110,10001001010001011111101100111110111111111
10001001010001011111101100111110111111111,11010100000000111110011110011111111111110
11010100000000111110011110011111111111110,01001000000000011100010110111100111111110
01001000000000011100010110111100111111110,10000001000000011111100110111110111111110
10000001000000011111100110111110111111110,11000001000000011110001100011110111111110
11000001000000011110001100011110111111110,01000000000000011100010110111110111111110
01000000000000011100010110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
10001011100100011111000101011101011100011,00010100100000001100001010101101011110100
00010100100000001100001010101101011110100,10000000000001011110110000111100111111100
10000000000001011110110000111100111111100,10000001000010011110100100011110111111111
10000001000010011110100100011110111111111,01010100000000011100001110011111111111110
01010100000000011100001110011111111111110,01000000000000011101010110111100111111110
01000000000000011101010110111100111111110,10000001000000011111000110111110111111110
10000001000000011111000110111110111111110,11000001000000011110001100111110111111110
11000001000000011110001100111110111111110,11000001000000011110110110111110111111110
11000001000000011110110110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
01011110111000001101000000101111010101110,11000000011000101101000011111100011100110
11000000011000101101000011111100011100110,10001001011000101100000010111110011110100
10001001011000101100000010111110011110100,11001001011011111100100000111110111111100
11001001011011111100100000111110111111100,11001001011110111100100110011110111111111
11001001011110111100100110011110111111111,01011000111100111100000110011111111111110
01011000111100111100000110011111111111110,01001000111000111101000110111100111111110
01001000111000111101000110111100111111110,10001001011000111101000110111110111111110
10001001011000111101000110111110111111110,11001001011001111100001100111110111111110
11001001011001111100001100111110111111110,11001001011000111100110110111110111111111
11001001011000111100110110111110111111111,11011000011000111100100110011111111111110
11011000011000111100100110011111111111110,01001000011000111100000110011100111111110
01001000011000111100000110011100111111110,00001000011000111101000110111110111111110
00001000011000111101000110111110111111110,11001001011001111101001100111110111111110
11001001011001111101001100111110111111110,11001001011000111100010110111110111111111
11001001011000111100010110111110111111111,11011000011000111100100110111111111111110
11011000011000111100100110111111111111110,11001001011000111100100110011100111111110
11001001011000111100100110011100111111110,00001000011000111100000110011110111111110
00001000011000111100000110011110111111110,01001000011001111101001100111110111111110
01001000011001111101001100111110111111110,11001001011000111101010110111110111111111
11001001011000111101010110111110111111111,11011000011000111100000110111111111111110
11011000011000111100000110111111111111110,11001001011000111100100110111100111111110
11001001011000111100100110111100111111110,10001001011000111100100110011110111111110
10001001011000111100100110011110111111110,01001000011001111100001100011110111111110
01001000011001111100001100011110111111110,01001000011000111101010110111110111111111
01001000011000111101010110111110111111111,11011010011000111101000110111111111111110
11011010011000111101000110111111111111110,11001001011000111100000111111100111111110
11001001011000111100000111111100111111110,10001001011000111100100110111110111111110
10001001011000111100100110111110111111110,11001001011001111100101100011110111111110
11001001011001111100101100011110111111110,01001000011000111100010110011110111111111
01001000011000111100010110011110111111111,01011010011000111101000110111111111111110
01011010011000111101000110111111111111110,11001001011000111101000111111100111111110
11001001011000111101000111111100111111110,10001001011000111100000110111110111111110
10001001011000111100000110111110111111110,11001001011001111100101100111110111111110
11001001011001111100101100111110111111110,11001001011000111100110110011110111111111
11001001011000111100110110011110111111111,01011000011000111100000110011111111111110
01011000011000111100000110011111111111110,01001000011000111101000110111100111111110
01001000011000111101000110111100111111110,10001001011000111101000110111110111111110
00011101111011111001010110011000111100110,00001000011101101101001100110000011110100
00001000011101101101001100110000011110100,10001001111011111101011000111100111111101
10001001111011111101011000111100111111101,10011100011111111100010110111111111111111
10011100011111111100010110111111111111111,11011110111101111100101110111101111111110
11011110111101111100101110111101111111110,10001000111000111100110111011100111111110
10001000111000111100110111011100111111110,00001000011001111100001100011110111111110
00001000011001111100001100011110111111110,01001000011001111101011100111110111111111
01001000011001111101011100111110111111111,11011010011000111101010110111111111111111
11011010011000111101010110111111111111111,11011010011000111100000111111101111111110
11011010011000111100000111111101111111110,10001001011000111100100111111100111111110
10001001011000111100100111111100111111110,10001001011001111100101100011110111111110
10001001011001111100101100011110111111110,01001000011001111100011100011110111111111
01001000011001111100011100011110111111111,01011010011000111101010110111111111111111
01011010011000111101010110111111111111111,11011010011000111101000111111101111111110
11011010011000111101000111111101111111110,10001001011000111100000111111100111111110
10001001011000111100000111111100111111110,10001001011001111100101100111110111111110
10001001011001111100101100111110111111110,11001001011001111100111100011110111111111
11001001011001111100111100011110111111111,01011000011000111100010110011111111111111
01011000011000111100010110011111111111111,01011010011000111101000110111101111111110
01011010011000111101000110111101111111110,10001001011000111101000111111100111111110
10001001011000111101000111111100111111110,10001001011001111100001100111110111111110
10001001011001111100001100111110111111110,11001001011001111100111100111110111111111
11001001011001111100111100111110111111111,11011000011000111100110110011111111111111
11011000011000111100110110011111111111111,01011010011000111100000110011101111111110
01011010011000111100000110011101111111110,00001000011000111101000111111100111111110
00001000011000111101000111111100111111110,10001001011001111101001100111110111111110
10001001011001111101001100111110111111110,11001001011001111100011100111110111111111
11001001011001111100011100111110111111111,11011000011000111100110110111111111111111
11011000011000111100110110111111111111111,11011010011000111100100110011101111111110
11011010011000111100100110011101111111110,00001000011000111100000111011100111111110
00001000011000111100000111011100111111110,00001000011001111101001100111110111111110
00001000011001111101001100111110111111110,11001001011001111101011100111110111111111
11001001011001111101011100111110111111111,11011000011000111100010110111111111111111
11011000011000111100010110111111111111111,11011010011000111100100110111101111111110
11011010011000111100100110111101111111110,10001001011000111100100111011100111111110
10001001011000111100100111011100111111110,00001000011001111100001100011110111111110
00001011001110011010111011110111110001011,11010100100000001101110110000001011100110
11010100100000001101110110000001011100110,00000000000000001100000010011100011110100
00000000000000001100000010011100011110100,00000000000000011101000000111110111111100
00000000000000011101000000111110111111100,11000001000010011111000100111110111111110
11000001000010011111000100111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11101011111100111100000110110010110000011,11011000111100101100100110101101011100100
11011000111100101100100110101101011100100,10001001111010101100100010011100011110100
10001001111010101100100010011100011110100,00001000011111111100000000011110111111100
00001000011111111100000000011110111111100,01001000111111111101000100111110111111111
01001000111111111101000100111110111111111,11011010111100111101000110111111111111111
11011010111100111101000110111111111111111,11011000111000111100000111111101111111110
11011000111000111100000111111101111111110,10001001011000111100100110111100111111110
10001001011000111100100110111100111111110,10001001011001111100101100011110111111110
10001001011001111100101100011110111111110,01001000011001111100011100011110111111111
01001000011001111100011100011110111111111,01011010011000111101010110111111111111111
01011010011000111101010110111111111111111,11011010011000111101000111111101111111110
11011010011000111101000111111101111111110,10001001011000111100000111111100111111110
10001001011000111100000111111100111111110,10001001011001111100101100111110111111110
10001001011001111100101100111110111111110,11001001011001111100111100011110111111111
11001001011001111100111100011110111111111,01011000011000111100010110011111111111111
01011000011000111100010110011111111111111,01011010011000111101000110111101111111110
01011010011000111101000110111101111111110,10001001011000111101000111111100111111110
10001001011000111101000111111100111111110,10001001011001111100001100111110111111110
10001001011001111100001100111110111111110,11001001011001111100111100111110111111111
11001001011001111100111100111110111111111,11011000011000111100110110011111111111111
11011000011000111100110110011111111111111,01011010011000111100000110011101111111110
01011010011000111100000110011101111111110,00001000011000111101000111111100111111110
00001000011000111101000111111100111111110,10001001011001111101001100111110111111110
10001001011001111101001100111110111111110,11001001011001111100011100111110111111111
11001001011001111100011100111110111111111,11011000011000111100110110111111111111111
11011000011000111100110110111111111111111,11011010011000111100100110011101111111110
11011010011000111100100110011101111111110,00001000011000111100000111011100111111110
00001000011000111100000111011100111111110,00001000011001111101001100111110111111110
00001000011001111101001100111110111111110,11001001011001111101011100111110111111111
11001001011001111101011100111110111111111,11011000011000111100010110111111111111111
11011000011000111100010110111111111111111,11011010011000111100100110111101111111110
11011010011000111100100110111101111111110,10001001011000111100100111011100111111110
10001001011000111100100111011100111111110,00001000011001111100001100011110111111110
00001000011001111100001100011110111111110,01001000011001111101011100111110111111111
01001000011001111101011100111110111111111,11011010011000111101010110111111111111111
11011010011000111101010110111111111111111,11011010011000111100000111111101111111110
11011010011000111100000111111101111111110,10001001011000111100100111111100111111110
10001001011000111100100111111100111111110,10001001011001111100101100011110111111110
00000000000110001101000001101110110110010,11000001110100011100000100101110111101100
11000001110100011100000100101110111101100,11000001101010101110100110111110011110110
11000001101010101110100110111110011110110,11001001000000011110100010011110111111100
11001001000000011110100010011110111111100,01000000000010011100000110011110111111110
01000000000010011100000110011110111111110,01000000010100011101000110111110111111110
01000000010100011101000110111110111111110,11000001101000111111000110111110111111110
11000001101000111111000110111110111111110,11001001000000011110000110111110111111110
11001001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
10100010100100101001101101101010111010000,11001001110101011100011101000000111111101
11001001110101011100011101000000111111101,00010000101010111100010110111101111111111
00010000101010111100010110111101111111111,10011110010101011111101110111101111111110
10011110010101011111101110111101111111110,10000000100000111110011101011100111111110
10000000100000111110011101011100111111110,00001000000000011100011100111110111111111
00001000000000011100011100111110111111111,11010110000000011111111110111111111111111
11010110000000011111111110111111111111111,11010010000000011110010111011101111111110
11010010000000011110010111011101111111110,00000000000000011100000111111100111111110
00000000000000011100000111111100111111110,10000001000000011101101100111110111111110
10000001000000011101101100111110111111110,11000001000000011110011100011110111111110
11000001000000011110011100011110111111110,01000000000000011100010110111110111111111
01000000000000011100010110111110111111111,11010010000000011111100110111111111111110
11010010000000011111100110111111111111110,11000001000000011110000111011100111111110
11000001000000011110000111011100111111110,00000000000000011100000110111110111111110
00000000000000011100000110111110111111110,11000001000000011111101100111110111111110
11000001000000011111101100111110111111110,11000001000000011110010110011110111111110
11000001000000011110010110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
10100011000000111101101001010100111001000,00001000010110001100010100001100011110111
00001000010110001100010100001100011110111,00010110111101111100001010111111111111101
00010110111101111100001010111111111111101,11011100111011111101110111111101111111110
11011100111011111101110111111101111111110,10101000011100111100000110011100111111110
10101000011100111100000110011100111111110,00001000111101111100001100111110111111110
00001000111101111100001100111110111111110,11001001111001111101111100111110111111111
11001001111001111101111100111110111111111,11011000011000111100010110011111111111111
11011000011000111100010110011111111111111,01011010011000111100000110111101111111110
01011010011000111100000110111101111111110,10001001011000111101100111111100111111110
10001001011000111101100111111100111111110,10001001011001111100001100011110111111110
10001001011001111100001100011110111111110,01001000011001111100011100111110111111111
01001000011001111100011100111110111111111,11011010011000111101110110111111111111111
11011010011000111101110110111111111111111,11011010011000111100000111011101111111110
11011010011000111100000111011101111111110,00001000011000111100000111111100111111110
00001000011000111100000111111100111111110,10001001011001111101101100111110111111110
10001001011001111101101100111110111111110,11001001011001111100011100011110111111111
11001001011001111100011100011110111111111,01011000011000111100010110111111111111111
01011000011000111100010110111111111111111,11011010011000111101100110111101111111110
11011010011000111101100110111101111111110,10001001011000111100000111011100111111110
10001001011000111100000111011100111111110,00001000011001111100001100111110111111110
00001000011001111100001100111110111111110,11001001011001111101111100111110111111111
11001001011001111101111100111110111111111,11011000011000111100010110011111111111111
00000110110001111000000011111100010111001,10011100001011111101100011100011111101110
10011100001011111101100011100011111101110,11101000010100001100000100011100011110110
11101000010100001100000100011100011110110,00000000111100111100000010111110111111100
00000000111100111100000010111110111111100,11001001111011111101100100111110111111110
11001001111011111101100100111110111111110,11001001011100111100000110011110111111111
11001001011100111100000110011110111111111,01011000111000111100000110111111111111110
