from_state,to_state
01011000011000111100010110111111111111111,11011010011000111101100110111101111111110
11011010011000111101100110111101111111110,10001001011000111100000111011100111111110
10001001011000111100000111011100111111110,00001000011001111100001100111110111111110
00001000011001111100001100111110111111110,11001001011001111101111100111110111111111
11001001011001111101111100111110111111111,11011000011000111100010110011111111111111
11011000011000111100010110011111111111111,01011010011000111100000110111101111111110
01011010011000111100000110111101111111110,10001001011000111101100111111100111111110
10001001011000111101100111111100111111110,10001001011001111100001100011110111111110
01011000000111101000101001000000010000011,00111010110100001101010010000001011100001
00111010110100001101010010000001011100001,00010110111101101100000011101101011110100
00010110111101101100000011101101011110100,10101000111011111100100001111100111111100
10101000111011111100100001111100111111100,10001001011111111100100100011110111111111
10001001011111111100100100011110111111111,01011100111101111100001110011111111111111
01011100111101111100001110011111111111111,01011000111000111101010110111101111111110
01011000111000111101010110111101111111110,10001001011000111101000110111100111111110
10001001011000111101000110111100111111110,10001001011001111100001100111110111111110
10001001011001111100001100111110111111110,11001001011001111100111100111110111111111
11001001011001111100111100111110111111111,11011000011000111100110110011111111111111
11011000011000111100110110011111111111111,01011010011000111100000110011101111111110
01011010011000111100000110011101111111110,00001000011000111101000111111100111111110
00001000011000111101000111111100111111110,10001001011001111101001100111110111111110
10001001011001111101001100111110111111110,11001001011001111100011100111110111111111
11001001011001111100011100111110111111111,11011000011000111100110110111111111111111
11011000011000111100110110111111111111111,11011010011000111100100110011101111111110
11011010011000111100100110011101111111110,00001000011000111100000111011100111111110
00001000011000111100000111011100111111110,00001000011001111101001100111110111111110
00001000011001111101001100111110111111110,11001001011001111101011100111110111111111
11001001011001111101011100111110111111111,11011000011000111100010110111111111111111
11011000011000111100010110111111111111111,11011010011000111100100110111101111111110
11011010011000111100100110111101111111110,10001001011000111100100111011100111111110
10001001011000111100100111011100111111110,00001000011001111100001100011110111111110
00001000011001111100001100011110111111110,01001000011001111101011100111110111111111
01001000011001111101011100111110111111111,11011010011000111101010110111111111111111
11011010011000111101010110111111111111111,11011010011000111100000111111101111111110
11011010011000111100000111111101111111110,10001001011000111100100111111100111111110
10001001011000111100100111111100111111110,10001001011001111100101100011110111111110
10001001011001111100101100011110111111110,01001000011001111100011100011110111111111
01001000011001111100011100011110111111111,01011010011000111101010110111111111111111
01011010011000111101010110111111111111111,11011010011000111101000111111101111111110
11011010011000111101000111111101111111110,10001001011000111100000111111100111111110
10001001011000111100000111111100111111110,10001001011001111100101100111110111111110
10001001011001111100101100111110111111110,11001001011001111100111100011110111111111
11001001011001111100111100011110111111111,01011000011000111100010110011111111111111
01011000011000111100010110011111111111111,01011010011000111101000110111101111111110
01011010011000111101000110111101111111110,10001001011000111101000111111100111111110
10001001011000111101000111111100111111110,10001001011001111100001100111110111111110
11110110111010011110101010110110111000010,11000000000000101100110111001100011110100
11000000000000101100110111001100011110100,00001000000000011100000010011110111111100
00001000000000011100000010011110111111100,01000000000010011101000100111110111111110
01000000000010011101000100111110111111110,11000001010100011111000110111110111111110
11000001010100011111000110111110111111110,11000001100000111110000110111110111111110
11000001100000111110000110111110111111110,11001001000000011110100110111110111111110
11001001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11010001001111111010011101100001011011110,10001001100000011100110010110000111111011
10001001100000011100110010110000111111011,10010100000001011110100110001101111111110
10010100000001011110100110001101111111110,00000000000000011100001100011100111111110
00000000000000011100001100011100111111110,00000000000000011101011100111110111111110
00000000000000011101011100111110111111110,11000001000000011111011100111110111111111
11000001000000011111011100111110111111111,11010000000000011110010110111111111111111
11010000000000011110010110111111111111111,11010010000000011110100110111101111111110
11010010000000011110100110111101111111110,10000001000000011110100111011100111111110
10000001000000011110100111011100111111110,00000000000000011100001100011110111111110
00000000000000011100001100011110111111110,01000000000000011101011100111110111111110
01000000000000011101011100111110111111110,11000001000000011111010110111110111111111
11000001000000011111010110111110111111111,11010000000000011110000110111111111111110
11010000000000011110000110111111111111110,11000001000000011110100110111100111111110
11000001000000011110100110111100111111110,10000001000000011110100110011110111111110
10000001000000011110100110011110111111110,01000000000000011100001100011110111111110
01000000000000011100001100011110111111110,01000000000000011101010110111110111111110
01000000000000011101010110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
01110100010000101111101101101111011100010,11001000000000101101010010001100011110101
11001000000000101101010010001100011110101,00011010000000011100000010111111111111100
00011010000000011100000010111111111111100,11000001000010011111100101111100111111110
11000001000010011111100101111100111111110,10000001000000011100000110011110111111110
10000001000000011100000110011110111111110,01000000000000011100001100111110111111110
01000000000000011100001100111110111111110,11000001000000011111110110111110111111110
11000001000000011111110110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
00011011101100111000011011100101010000001,10011100110011001100110010100001011100000
10011100110011001100110010100001011100000,10000000011101101110100000001100011110100
10000000011101101110100000001100011110100,00001000100010111100000000011110111111101
00001000100010111100000000011110111111101,01011110010111011101000110111111111111111
01011110010111011101000110111111111111111,11010010111100111111000111111101111111110
11010010111100111111000111111101111111110,10001001100000111100000111111100111111110
10001001100000111100000111111100111111110,10001001000001011100101100111110111111110
10001001000001011100101100111110111111110,11000001000000011110111100011110111111110
11000001000000011110111100011110111111110,01000000000000011100010110011110111111111
01000000000000011100010110011110111111111,01010010000000011101000110111111111111110
01010010000000011101000110111111111111110,11000001000000011111000111111100111111110
11000001000000011111000111111100111111110,10000001000000011100000110111110111111110
10000001000000011100000110111110111111110,11000001000000011110101100111110111111110
11000001000000011110101100111110111111110,11000001000000011110110110011110111111110
11000001000000011110110110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
11011100101101111010101000100110110101001,11011000100010001110110110000001011100111
11011000100010001110110110000001011100111,00010010000000001100000010011101011110100
00010010000000001100000010011101011110100,00000000000000011101000001111100111111100
00000000000000011101000001111100111111100,10000001000010011101000100111110111111110
10000001000010011101000100111110111111110,11000001010100011110001100111110111111110
11000001010100011110001100111110111111110,11000001100000111110110110111110111111110
11000001100000111110110110111110111111110,11001001000000011110100110011110111111110
11001001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
10101101100111111111101101101101111101011,10011100100000001100011110001101011110111
10011100100000001100011110001101011110111,00010110000001011100011010111101111111100
00010110000001011100011010111101111111100,10000000000010011111110101111100111111110
10000000000010011111110101111100111111110,10000001000000011100001100011110111111111
10000001000000011100001100011110111111111,01010100000000011100011110111111111111110
01010100000000011100011110111111111111110,11000000000000011111110110111100111111110
11000000000000011111110110111100111111110,10000001000000011110000110011110111111110
10000001000000011110000110011110111111110,01000000000000011100001100111110111111110
01000000000000011100001100111110111111110,11000001000000011111110110111110111111110
11000001000000011111110110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
00001011011011001011101000100010011101110,11000001000000101100010000010000011110110
11000001000000101100010000010000011110110,00001000000000011100000010111100111111101
00001000000000011100000010111100111111101,10010100000010011111100110111111111111110
10010100000010011111100110111111111111110,11000000000000011110001100011100111111110
11000000000000011110001100011100111111110,00000000000000011100010110111110111111110
00000000000000011100010110111110111111110,11000001000000011111101100111110111111110
11000001000000011111101100111110111111110,11000001000000011110010110011110111111110
11000001000000011110010110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
10001001011010001101001001100111010000100,11000001011111101100010000111100011100000
11000001011111101100010000111100011100000,10001001111110101100100010101110011110101
10001001111110101100100010101110011110101,11011100111111111100100010011111111111100
11011100111111111100100010011111111111100,01001000111110111100000110011100111111110
01001000111110111100000110011100111111110,00001000111100111101000110111110111111110
00001000111100111101000110111110111111110,11001001111001111101001100111110111111110
11001001111001111101001100111110111111110,11001001011000111100010110111110111111111
11001001011000111100010110111110111111111,11011000011000111100100110111111111111110
11011000011000111100100110111111111111110,11001001011000111100100110011100111111110
11001001011000111100100110011100111111110,00001000011000111100000110011110111111110
00001000011000111100000110011110111111110,01001000011001111101001100111110111111110
01001000011001111101001100111110111111110,11001001011000111101010110111110111111111
11001001011000111101010110111110111111111,11011000011000111100000110111111111111110
11011000011000111100000110111111111111110,11001001011000111100100110111100111111110
11001001011000111100100110111100111111110,10001001011000111100100110011110111111110
10001001011000111100100110011110111111110,01001000011001111100001100011110111111110
01001000011001111100001100011110111111110,01001000011000111101010110111110111111111
01001000011000111101010110111110111111111,11011010011000111101000110111111111111110
11011010011000111101000110111111111111110,11001001011000111100000111111100111111110
11001001011000111100000111111100111111110,10001001011000111100100110111110111111110
10001001011000111100100110111110111111110,11001001011001111100101100011110111111110
11001001011001111100101100011110111111110,01001000011000111100010110011110111111111
01001000011000111100010110011110111111111,01011010011000111101000110111111111111110
01011010011000111101000110111111111111110,11001001011000111101000111111100111111110
11001001011000111101000111111100111111110,10001001011000111100000110111110111111110
10001001011000111100000110111110111111110,11001001011001111100101100111110111111110
11001001011001111100101100111110111111110,11001001011000111100110110011110111111111
11001001011000111100110110011110111111111,01011000011000111100000110011111111111110
01011000011000111100000110011111111111110,01001000011000111101000110111100111111110
01001000011000111101000110111100111111110,10001001011000111101000110111110111111110
10001001011000111101000110111110111111110,11001001011001111100001100111110111111110
11001001011001111100001100111110111111110,11001001011000111100110110111110111111111
11001001011000111100110110111110111111111,11011000011000111100100110011111111111110
11011000011000111100100110011111111111110,01001000011000111100000110011100111111110
01001000011000111100000110011100111111110,00001000011000111101000110111110111111110
00001000011000111101000110111110111111110,11001001011001111101001100111110111111110
11001001011001111101001100111110111111110,11001001011000111100010110111110111111111
01010101001011111110110000010101111010110,00001000000000011101000110011100111111101
00001000000000011101000110011100111111101,00010100000010011101001110111111111111110
00010100000010011101001110111111111111110,11000000010100011111011100111100111111110
11000000010100011111011100111100111111110,10000001100000111110010110111110111111111
10000001100000111110010110111110111111111,11011100000000011110101110111111111111110
11011100000000011110101110111111111111110,11000000000000011110110110011100111111110
11000000000000011110110110011100111111110,00000000000000011100000110011110111111110
00000000000000011100000110011110111111110,01000000000000011101001100111110111111110
01000000000000011101001100111110111111110,11000001000000011111010110111110111111110
11000001000000011111010110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
01100001000001111010010010010010111110000,01001000000010011101000110100000111111100
01001000000010011101000110100000111111100,10000001010110011111000110111100111111110
10000001010110011111000110111100111111110,10000001100000111110001100111110111111110
10000001100000111110001100111110111111110,11001001000000011110111100111110111111111
11001001000000011110111100111110111111111,11010000000000011110110110011111111111111
11010000000000011110110110011111111111111,01010010000000011100000110011101111111110
01010010000000011100000110011101111111110,00000000000000011101000111111100111111110
00000000000000011101000111111100111111110,10000001000000011101001100111110111111110
10000001000000011101001100111110111111110,11000001000000011110011100111110111111110
11000001000000011110011100111110111111110,11000001000000011110110110111110111111111
11000001000000011110110110111110111111111,11010000000000011110100110011111111111110
11010000000000011110100110011111111111110,01000000000000011100000110011100111111110
01000000000000011100000110011100111111110,00000000000000011101000110111110111111110
00000000000000011101000110111110111111110,11000001000000011111001100111110111111110
11000001000000011111001100111110111111110,11000001000000011110010110111110111111110
11000001000000011110010110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
00100110011100101001001110011000011100111,00011100111101101101011011110001011110100
00011100111101101101011011110001011110100,10101000111011111101010000111100111111100
10101000111011111101010000111100111111100,10001001011111111100000100111110111111111
10001001011111111100000100111110111111111,11011100111101111100101110111111111111111
11011100111101111100101110111111111111111,11011000111000111100110110011101111111110
11011000111000111100110110011101111111110,00001000011000111100000110011100111111110
00001000011000111100000110011100111111110,00001000011001111101001100111110111111110
00001000011001111101001100111110111111110,11001001011001111101011100111110111111111
11001001011001111101011100111110111111111,11011000011000111100010110111111111111111
11011000011000111100010110111111111111111,11011010011000111100100110111101111111110
11011010011000111100100110111101111111110,10001001011000111100100111011100111111110
10001001011000111100100111011100111111110,00001000011001111100001100011110111111110
00001000011001111100001100011110111111110,01001000011001111101011100111110111111111
01001000011001111101011100111110111111111,11011010011000111101010110111111111111111
11011010011000111101010110111111111111111,11011010011000111100000111111101111111110
11011010011000111100000111111101111111110,10001001011000111100100111111100111111110
10001001011000111100100111111100111111110,10001001011001111100101100011110111111110
10001001011001111100101100011110111111110,01001000011001111100011100011110111111111
01001000011001111100011100011110111111111,01011010011000111101010110111111111111111
01011010011000111101010110111111111111111,11011010011000111101000111111101111111110
11011010011000111101000111111101111111110,10001001011000111100000111111100111111110
10001001011000111100000111111100111111110,10001001011001111100101100111110111111110
10001001011001111100101100111110111111110,11001001011001111100111100011110111111111
11001001011001111100111100011110111111111,01011000011000111100010110011111111111111
01011000011000111100010110011111111111111,01011010011000111101000110111101111111110
01011010011000111101000110111101111111110,10001001011000111101000111111100111111110
10001001011000111101000111111100111111110,10001001011001111100001100111110111111110
10001001011001111100001100111110111111110,11001001011001111100111100111110111111111
11001001011001111100111100111110111111111,11011000011000111100110110011111111111111
11011000011000111100110110011111111111111,01011010011000111100000110011101111111110
01011010011000111100000110011101111111110,00001000011000111101000111111100111111110
00001000011000111101000111111100111111110,10001001011001111101001100111110111111110
10001001011001111101001100111110111111110,11001001011001111100011100111110111111111
11001001011001111100011100111110111111111,11011000011000111100110110111111111111111
11011000011000111100110110111111111111111,11011010011000111100100110011101111111110
11011010011000111100100110011101111111110,00001000011000111100000111011100111111110
00001000011000111100000111011100111111110,00001000011001111101001100111110111111110
11100000110000001110000001100110111111101,11010000000000111100100110111101111111110
11010000000000111100100110111101111111110,10001001000000011110100110011100111111110
10001001000000011110100110011100111111110,00000000000000011100001100011110111111110
00000000000000011100001100011110111111110,01000000000000011101011100111110111111110
01000000000000011101011100111110111111110,11000001000000011111010110111110111111111
11000001000000011111010110111110111111111,11010000000000011110000110111111111111110
11010000000000011110000110111111111111110,11000001000000011110100110111100111111110
11000001000000011110100110111100111111110,10000001000000011110100110011110111111110
10000001000000011110100110011110111111110,01000000000000011100001100011110111111110
01000000000000011100001100011110111111110,01000000000000011101010110111110111111110
01000000000000011101010110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
00011011100100111000000001101101110000011,10011100100001001100100110100001011100101
10011100100001001100100110100001011100101,10010100000001001110101010011101011110100
10010100000001001110101010011101011110100,00000000000000011100010000011100111111100
00000000000000011100010000011100111111100,00000000000010011101000100111110111111111
00000000000010011101000100111110111111111,11010110010100011111001110111111111111110
11010110010100011111001110111111111111110,11000000100000111110010111111100111111110
11000000100000111110010111111100111111110,10001001000000011100100110111110111111110
10001001000000011100100110111110111111110,11000001000000011110101100011110111111110
11000001000000011110101100011110111111110,01000000000000011100010110011110111111110
01000000000000011100010110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
11110011011101001000011011111000010100011,10110000111100101100110010100001011100100
10110000111100101100110010100001011100100,10001001111111101100100000011100011110100
10001001111111101100100000011100011110100,00001000111111111100000000011110111111101
00001000111111111100000000011110111111101,01011110111111111101000110111111111111111
01011110111111111101000110111111111111111,11011010111100111101000111111101111111110
11011010111100111101000111111101111111110,10001001111000111100000111111100111111110
10001001111000111100000111111100111111110,10001001011001111100101100111110111111110
10001001011001111100101100111110111111110,11001001011001111100111100011110111111111
11001001011001111100111100011110111111111,01011000011000111100010110011111111111111
01011000011000111100010110011111111111111,01011010011000111101000110111101111111110
01011010011000111101000110111101111111110,10001001011000111101000111111100111111110
10001001011000111101000111111100111111110,10001001011001111100001100111110111111110
10001001011001111100001100111110111111110,11001001011001111100111100111110111111111
11001001011001111100111100111110111111111,11011000011000111100110110011111111111111
11011000011000111100110110011111111111111,01011010011000111100000110011101111111110
01011010011000111100000110011101111111110,00001000011000111101000111111100111111110
00001000011000111101000111111100111111110,10001001011001111101001100111110111111110
10001001011001111101001100111110111111110,11001001011001111100011100111110111111111
11001001011001111100011100111110111111111,11011000011000111100110110111111111111111
11011000011000111100110110111111111111111,11011010011000111100100110011101111111110
11011010011000111100100110011101111111110,00001000011000111100000111011100111111110
00001000011000111100000111011100111111110,00001000011001111101001100111110111111110
00001000011001111101001100111110111111110,11001001011001111101011100111110111111111
11001001011001111101011100111110111111111,11011000011000111100010110111111111111111
11011000011000111100010110111111111111111,11011010011000111100100110111101111111110
11011010011000111100100110111101111111110,10001001011000111100100111011100111111110
10001001011000111100100111011100111111110,00001000011001111100001100011110111111110
00001000011001111100001100011110111111110,01001000011001111101011100111110111111111
01001000011001111101011100111110111111111,11011010011000111101010110111111111111111
11011010011000111101010110111111111111111,11011010011000111100000111111101111111110
11011010011000111100000111111101111111110,10001001011000111100100111111100111111110
10001001011000111100100111111100111111110,10001001011001111100101100011110111111110
10001001011001111100101100011110111111110,01001000011001111100011100011110111111111
01001000011001111100011100011110111111111,01011010011000111101010110111111111111111
01011010011000111101010110111111111111111,11011010011000111101000111111101111111110
11011010011000111101000111111101111111110,10001001011000111100000111111100111111110
10001001011000111100000111111100111111110,10001001011001111100101100111110111111110
10001100010010101000011000111101011110100,10001000011101111110110000110000111111101
10001000011101111110110000110000111111101,10011110100010111100100110011101111111111
10011110100010111100100110011101111111111,00011110010101011100001111011101111111110
00011110010101011100001111011101111111110,00100000101001111101011101111100111111110
00100000101001111101011101111100111111110,10001001010101011101011100111110111111111
10001001010101011101011100111110111111111,11010100101001111110011110111111111111111
11010100101001111110011110111111111111111,11011010000000011110110110111101111111110
11011010000000011110110110111101111111110,10000001000000011110100111011100111111110
10000001000000011110100111011100111111110,00000000000000011100001100011110111111110
00000000000000011100001100011110111111110,01000000000000011101011100111110111111110
01000000000000011101011100111110111111110,11000001000000011111010110111110111111111
11000001000000011111010110111110111111111,11010000000000011110000110111111111111110
11010000000000011110000110111111111111110,11000001000000011110100110111100111111110
11000001000000011110100110111100111111110,10000001000000011110100110011110111111110
10000001000000011110100110011110111111110,01000000000000011100001100011110111111110
01000000000000011100001100011110111111110,01000000000000011101010110111110111111110
01000000000000011101010110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11110000111100111011000100111001111110110,10001001100000111100000110110000111111101
10001001100000111100000110110000111111101,10011100000011011110101110111101111111110
10011100000011011110101110111101111111110,10000000000000011110111100011100111111110
10000000000000011110111100011100111111110,00000000000000011100011100011110111111111
00000000000000011100011100011110111111111,01010110000000011101011110111111111111111
01010110000000011101011110111111111111111,11010010000000011111010111111101111111110
11010010000000011111010111111101111111110,10000001000000011100000111111100111111110
10000001000000011100000111111100111111110,10000001000000011100101100111110111111110
10000001000000011100101100111110111111110,11000001000000011110111100011110111111110
11000001000000011110111100011110111111110,01000000000000011100010110011110111111111
01000000000000011100010110011110111111111,01010010000000011101000110111111111111110
01010010000000011101000110111111111111110,11000001000000011111000111111100111111110
11000001000000011111000111111100111111110,10000001000000011100000110111110111111110
10000001000000011100000110111110111111110,11000001000000011110101100111110111111110
11000001000000011110101100111110111111110,11000001000000011110110110011110111111110
11000001000000011110110110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
01010101001101011110011011110110111010011,11010000100000011101110110101101111111100
11010000100000011101110110101101111111100,10000001000010011110000110011100111111110
10000001000010011110000110011100111111110,00000000000000011100001100111110111111110
00000000000000011100001100111110111111110,11000001000000011111111100111110111111110
11000001000000011111111100111110111111110,11000001000000011110010110011110111111111
11000001000000011110010110011110111111111,01010000000000011100000110111111111111110
01010000000000011100000110111111111111110,11000001000000011111100110111100111111110
11000001000000011111100110111100111111110,10000001000000011110000110011110111111110
10000001000000011110000110011110111111110,01000000000000011100001100111110111111110
01000000000000011100001100111110111111110,11000001000000011111110110111110111111110
11000001000000011111110110111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
01001001000000001011011110110000010010101,10010000000000011111010010110001111101000
10010000000000011111010010110001111101000,10000001000010001110000100101100011110110
10000001000010001110000100101100011110110,10000001000000011110101000111110111111100
10000001000000011110101000111110111111100,11000001000010011110110100011110111111110
11000001000010011110110100011110111111110,01000000000000011100000110011110111111111
01000000000000011100000110011110111111111,01010000000000011101000110111111111111110
01010000000000011101000110111111111111110,11000001000000011111000110111100111111110
11000001000000011111000110111100111111110,10000001000000011110000110111110111111110
10000001000000011110000110111110111111110,11000001000000011110101100111110111111110
11000001000000011110101100111110111111110,11000001000000011110110110011110111111110
11000001000000011110110110011110111111110,01000000000000011100000110011110111111110
01000000000000011100000110011110111111110,01000000000000011101000110111110111111110
01000000000000011101000110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
11000001000000011110000110111110111111110,11000001000000011110100110111110111111110
11000001000000011110100110111110111111110,11000001000000011110100110011110111111110
11000001000000011110100110011110111111110,01000000000000011100000110011110111111110
10101111110110011001110100010011010101010,01000000111101101100001000000000011100111
01000000111101101100001000000000011100111,00011000111000101101010010111101011110101
00011000111000101101010010111101011110101,10011110011011111101000010111101111111100
10011110011011111101000010111101111111100,10001000011111111100000101111100111111110
10001000011111111100000101111100111111110,10001001111101111100101100111110111111111
10001001111101111100101100111110111111111,11011100111001111100111110011111111111111
11011100111001111100111110011111111111111,01011010011000111100010110011101111111110
01011010011000111100010110011101111111110,00001000011000111101000111111100111111110
00001000011000111101000111111100111111110,10001001011001111101001100111110111111110
10001001011001111101001100111110111111110,11001001011001111100011100111110111111111
11001001011001111100011100111110111111111,11011000011000111100110110111111111111111
11011000011000111100110110111111111111111,11011010011000111100100110011101111111110
11011010011000111100100110011101111111110,00001000011000111100000111011100111111110
00001000011000111100000111011100111111110,00001000011001111101001100111110111111110
00001000011001111101001100111110111111110,11001001011001111101011100111110111111111
11001001011001111101011100111110111111111,11011000011000111100010110111111111111111
11011000011000111100010110111111111111111,11011010011000111100100110111101111111110
11011010011000111100100110111101111111110,10001001011000111100100111011100111111110
10001001011000111100100111011100111111110,00001000011001111100001100011110111111110
00001000011001111100001100011110111111110,01001000011001111101011100111110111111111
01001000011001111101011100111110111111111,11011010011000111101010110111111111111111
11011010011000111101010110111111111111111,11011010011000111100000111111101111111110
11011010011000111100000111111101111111110,10001001011000111100100111111100111111110
10001001011000111100100111111100111111110,10001001011001111100101100011110111111110
10001001011001111100101100011110111111110,01001000011001111100011100011110111111111
01001000011001111100011100011110111111111,01011010011000111101010110111111111111111
01011010011000111101010110111111111111111,11011010011000111101000111111101111111110
11011010011000111101000111111101111111110,10001001011000111100000111111100111111110
10001001011000111100000111111100111111110,10001001011001111100101100111110111111110
10001001011001111100101100111110111111110,11001001011001111100111100011110111111111
11001001011001111100111100011110111111111,01011000011000111100010110011111111111111
01011000011000111100010110011111111111111,01011010011000111101000110111101111111110
01011010011000111101000110111101111111110,10001001011000111101000111111100111111110
10001001011000111101000111111100111111110,10001001011001111100001100111110111111110
10001001011001111100001100111110111111110,11001001011001111100111100111110111111111
11001001011001111100111100111110111111111,11011000011000111100110110011111111111111
11011000011000111100110110011111111111111,01011010011000111100000110011101111111110
01011010011000111100000110011101111111110,00001000011000111101000111111100111111110
01011011000000001000001011101110010101110,11000001000000001101110010110010011100110
11000001000000001101110010110010011100110,11000001000000001110000010011100011110100
11000001000000001110000010011100011110100,00000000000000011100000010111110111111100
00000000000000011100000010111110111111100,11000001000010011111100100111110111111110
11000001000010011111100100111110111111110,11000001000000011110000110011110111111110
11000001000000011110000110011110111111110,01000000000000011100000110111110111111110
01000000000000011100000110111110111111110,11000001000000011111100110111110111111110
11000001000000011111100110111110111111110,11000001000000011110000110011110111111110
11011111010100001000101011110011111001100,11000000101000101100110110010000011110110
11000000101000101100110110010000011110110,00001000010000011100000010011100111111100
00001000010000011100000010011100111111100,00000000001011111101000100111110111111110
00000000001011111101000100111110111111110,11001001010100011111001100111110111111111
11001001010100011111001100111110111111111,11010000100000111110010110111111111111110
11010000100000111110010110111111111111110,11001001000000011110100110111100111111110
11001001000000011110100110111100111111110,10000001000000011110100110011110111111110
10000001000000011110100110011110111111110,01000000000000011100001100011110111111110
01000000000000011100001100011110111111110,01000000000000011101010110111110111111110
01000000000000011101010110111110111111110,11000001000000011111000110111110111111110
11000001000000011111000110111110111111110,11000001000000011110000110111110111111110
